Start Time, Mon Sep 4 05:56:00 GMT-0400 2006
500, 377.9599368572235, 6
501, 378.71585673093796, 4
502, 379.4717766046524, 6
503, 380.22769647836685, 6
504, 380.9836163520813, 0
505, 381.73953622579575, 8
506, 382.4954560995102, 10
507, 383.25137597322464, 7
508, 384.0072958469391, 5
509, 384.76321572065353, 8
510, 385.519135594368, 5
511, 386.2750554680824, 9
512, 387.0309753417969, 5
513, 387.7868952155113, 5
514, 388.54281508922577, 11
515, 389.2987349629402, 13
516, 390.05465483665466, 8
517, 390.8105747103691, 6
518, 391.56649458408356, 7
519, 392.322414457798, 6
520, 393.07833433151245, 5
521, 393.8342542052269, 7
522, 394.59017407894135, 4
523, 395.3460939526558, 5
524, 396.10201382637024, 3
525, 396.8579337000847, 3
526, 397.61385357379913, 7
527, 398.3697734475136, 4
528, 399.125693321228, 7
529, 399.8816131949425, 7
530, 400.6375330686569, 2
531, 401.39345294237137, 5
532, 402.1493728160858, 3
533, 402.90529268980026, 4
534, 403.6612125635147, 4
535, 404.41713243722916, 5
536, 405.1730523109436, 6
537, 405.92897218465805, 5
538, 406.6848920583725, 4
539, 407.44081193208694, 6
540, 408.1967318058014, 5
541, 408.95265167951584, 7
542, 409.7085715532303, 6
543, 410.46449142694473, 7
544, 411.2204113006592, 6
545, 411.9763311743736, 7
546, 412.7322510480881, 4
547, 413.4881709218025, 3
548, 414.24409079551697, 3
549, 415.0000106692314, 6
550, 415.75593054294586, 3
551, 416.5118504166603, 6
552, 417.26777029037476, 6
553, 418.0236901640892, 8
554, 418.77961003780365, 6
555, 419.5355299115181, 9
556, 420.29144978523254, 2
557, 421.047369658947, 1
558, 421.80328953266144, 8
559, 422.5592094063759, 6
560, 423.31512928009033, 2
561, 424.0710491538048, 6
562, 424.8269690275192, 6
563, 425.5828889012337, 5
564, 426.3388087749481, 4
565, 427.09472864866257, 8
566, 427.850648522377, 6
567, 428.60656839609146, 7
568, 429.3624882698059, 3
569, 430.11840814352036, 5
570, 430.8743280172348, 6
571, 431.63024789094925, 11
572, 432.3861677646637, 8
573, 433.14208763837814, 4
574, 433.8980075120926, 10
575, 434.65392738580704, 3
576, 435.4098472595215, 2
577, 436.16576713323593, 7
578, 436.9216870069504, 6
579, 437.6776068806648, 7
580, 438.4335267543793, 2
581, 439.1894466280937, 11
582, 439.94536650180817, 6
583, 440.7012863755226, 8
584, 441.45720624923706, 7
585, 442.2131261229515, 3
586, 442.96904599666595, 8
587, 443.7249658703804, 11
588, 444.48088574409485, 7
589, 445.2368056178093, 5
590, 445.99272549152374, 7
591, 446.7486453652382, 7
592, 447.50456523895264, 8
593, 448.2604851126671, 2
594, 449.01640498638153, 2
595, 449.772324860096, 4
596, 450.5282447338104, 9
597, 451.2841646075249, 2
598, 452.0400844812393, 4
599, 452.79600435495377, 7
600, 453.5519242286682, 6
601, 454.30784410238266, 5
602, 455.0637639760971, 6
603, 455.81968384981155, 5
604, 456.575603723526, 2
605, 457.33152359724045, 3
606, 458.0874434709549, 6
607, 458.84336334466934, 8
608, 459.5992832183838, 4
609, 460.35520309209824, 7
610, 461.1111229658127, 7
611, 461.86704283952713, 6
612, 462.6229627132416, 7
613, 463.378882586956, 1
614, 464.13480246067047, 3
615, 464.8907223343849, 7
616, 465.64664220809937, 5
617, 466.4025620818138, 6
618, 467.15848195552826, 7
619, 467.9144018292427, 5
620, 468.67032170295715, 5
621, 469.4262415766716, 5
622, 470.18216145038605, 5
623, 470.9380813241005, 4
624, 471.69400119781494, 6
625, 472.4499210715294, 8
626, 473.20584094524384, 7
627, 473.9617608189583, 3
628, 474.71768069267273, 8
629, 475.4736005663872, 5
630, 476.2295204401016, 5
631, 476.98544031381607, 8
632, 477.7413601875305, 6
633, 478.49728006124496, 3
634, 479.2531999349594, 10
635, 480.00911980867386, 7
636, 480.7650396823883, 6
637, 481.52095955610275, 5
638, 482.2768794298172, 3
639, 483.03279930353165, 7
640, 483.7887191772461, 6
641, 484.54463905096054, 6
642, 485.300558924675, 4
643, 486.05647879838943, 3
644, 486.8123986721039, 5
645, 487.56831854581833, 2
646, 488.3242384195328, 4
647, 489.0801582932472, 9
648, 489.83607816696167, 3
649, 490.5919980406761, 2
650, 491.34791791439056, 4
651, 492.103837788105, 3
652, 492.85975766181946, 3
653, 493.6156775355339, 3
654, 494.37159740924835, 4
655, 495.1275172829628, 1
656, 495.88343715667725, 6
657, 496.6393570303917, 1
658, 497.39527690410614, 3
659, 498.1511967778206, 1
660, 498.90711665153503, 7
661, 499.6630365252495, 4
662, 500.4189563989639, 7
663, 501.1748762726784, 5
664, 501.9307961463928, 3
665, 502.68671602010727, 4
666, 503.4426358938217, 7
667, 504.19855576753616, 0
668, 504.9544756412506, 4
669, 505.71039551496506, 4
670, 506.4663153886795, 3
671, 507.22223526239395, 2
672, 507.9781551361084, 4
673, 508.73407500982285, 2
674, 509.4899948835373, 4
675, 510.24591475725174, 3
676, 511.0018346309662, 2
677, 511.75775450468063, 1
678, 512.5136743783951, 5
679, 513.2695942521095, 3
680, 514.025514125824, 3
681, 514.7814339995384, 1
682, 515.5373538732529, 3
683, 516.2932737469673, 1
684, 517.0491936206818, 3
685, 517.8051134943962, 6
686, 518.5610333681107, 8
687, 519.3169532418251, 2
688, 520.0728731155396, 7
689, 520.828792989254, 3
690, 521.5847128629684, 2
691, 522.3406327366829, 4
692, 523.0965526103973, 2
693, 523.8524724841118, 1
694, 524.6083923578262, 3
695, 525.3643122315407, 0
696, 526.1202321052551, 6
697, 526.8761519789696, 5
698, 527.632071852684, 3
699, 528.3879917263985, 4
700, 529.1439116001129, 5
701, 529.8998314738274, 1
702, 530.6557513475418, 5
703, 531.4116712212563, 2
704, 532.1675910949707, 3
705, 532.9235109686852, 5
706, 533.6794308423996, 2
707, 534.435350716114, 4
708, 535.1912705898285, 2
709, 535.9471904635429, 1
710, 536.7031103372574, 3
711, 537.4590302109718, 3
712, 538.2149500846863, 1
713, 538.9708699584007, 2
714, 539.7267898321152, 3
715, 540.4827097058296, 4
716, 541.2386295795441, 2
717, 541.9945494532585, 1
718, 542.750469326973, 5
719, 543.5063892006874, 1
720, 544.2623090744019, 2
721, 545.0182289481163, 4
722, 545.7741488218307, 2
723, 546.5300686955452, 5
724, 547.2859885692596, 3
725, 548.0419084429741, 2
726, 548.7978283166885, 2
727, 549.553748190403, 3
728, 550.3096680641174, 3
729, 551.0655879378319, 5
730, 551.8215078115463, 3
731, 552.5774276852608, 1
732, 553.3333475589752, 0
733, 554.0892674326897, 3
734, 554.8451873064041, 3
735, 555.6011071801186, 2
736, 556.357027053833, 1
737, 557.1129469275475, 4
738, 557.8688668012619, 5
739, 558.6247866749763, 0
740, 559.3807065486908, 0
741, 560.1366264224052, 2
742, 560.8925462961197, 0
743, 561.6484661698341, 4
744, 562.4043860435486, 6
745, 563.160305917263, 3
746, 563.9162257909775, 5
747, 564.6721456646919, 2
748, 565.4280655384064, 1
749, 566.1839854121208, 3
750, 566.9399052858353, 2
751, 567.6958251595497, 5
752, 568.4517450332642, 4
753, 569.2076649069786, 0
754, 569.963584780693, 2
755, 570.7195046544075, 5
756, 571.475424528122, 2
757, 572.2313444018364, 4
758, 572.9872642755508, 1
759, 573.7431841492653, 4
760, 574.4991040229797, 3
761, 575.2550238966942, 4
762, 576.0109437704086, 6
763, 576.7668636441231, 5
764, 577.5227835178375, 3
765, 578.278703391552, 5
766, 579.0346232652664, 7
767, 579.7905431389809, 6
768, 580.5464630126953, 7
769, 581.3023828864098, 5
770, 582.0583027601242, 1
771, 582.8142226338387, 4
772, 583.5701425075531, 12
773, 584.3260623812675, 9
774, 585.081982254982, 6
775, 585.8379021286964, 5
776, 586.5938220024109, 9
777, 587.3497418761253, 6
778, 588.1056617498398, 6
779, 588.8615816235542, 16
780, 589.6175014972687, 9
781, 590.3734213709831, 8
782, 591.1293412446976, 7
783, 591.885261118412, 11
784, 592.6411809921265, 7
785, 593.3971008658409, 9
786, 594.1530207395554, 8
787, 594.9089406132698, 15
788, 595.6648604869843, 13
789, 596.4207803606987, 9
790, 597.1767002344131, 14
791, 597.9326201081276, 9
792, 598.688539981842, 10
793, 599.4444598555565, 13
794, 600.2003797292709, 9
795, 600.9562996029854, 13
796, 601.7122194766998, 10
797, 602.4681393504143, 14
798, 603.2240592241287, 17
799, 603.9799790978432, 8
800, 604.7358989715576, 8
801, 605.4918188452721, 14
802, 606.2477387189865, 12
803, 607.003658592701, 8
804, 607.7595784664154, 9
805, 608.5154983401299, 11
806, 609.2714182138443, 12
807, 610.0273380875587, 10
808, 610.7832579612732, 10
809, 611.5391778349876, 14
810, 612.2950977087021, 12
811, 613.0510175824165, 11
812, 613.806937456131, 5
813, 614.5628573298454, 9
814, 615.3187772035599, 3
815, 616.0746970772743, 10
816, 616.8306169509888, 6
817, 617.5865368247032, 9
818, 618.3424566984177, 4
819, 619.0983765721321, 9
820, 619.8542964458466, 4
821, 620.610216319561, 6
822, 621.3661361932755, 6
823, 622.1220560669899, 9
824, 622.8779759407043, 6
825, 623.6338958144188, 5
826, 624.3898156881332, 4
827, 625.1457355618477, 1
828, 625.9016554355621, 6
829, 626.6575753092766, 4
830, 627.413495182991, 4
831, 628.1694150567055, 2
832, 628.9253349304199, 4
833, 629.6812548041344, 5
834, 630.4371746778488, 0
835, 631.1930945515633, 2
836, 631.9490144252777, 0
837, 632.7049342989922, 3
838, 633.4608541727066, 0
839, 634.216774046421, 0
840, 634.9726939201355, 1
841, 635.72861379385, 0
842, 636.4845336675644, 1
843, 637.2404535412788, 1
844, 637.9963734149933, 2
845, 638.7522932887077, 3
846, 639.5082131624222, 0
847, 640.2641330361366, 0
848, 641.0200529098511, 1
849, 641.7759727835655, 0
850, 642.53189265728, 1
851, 643.2878125309944, 2
852, 644.0437324047089, 4
853, 644.7996522784233, 2
854, 645.5555721521378, 2
855, 646.3114920258522, 1
856, 647.0674118995667, 0
857, 647.8233317732811, 2
858, 648.5792516469955, 2
859, 649.33517152071, 1
860, 650.0910913944244, 1
861, 650.8470112681389, 2
862, 651.6029311418533, 0
863, 652.3588510155678, 2
864, 653.1147708892822, 0
865, 653.8706907629967, 3
866, 654.6266106367111, 1
867, 655.3825305104256, 3
868, 656.13845038414, 2
869, 656.8943702578545, 2
870, 657.6502901315689, 1
871, 658.4062100052834, 4
872, 659.1621298789978, 1
873, 659.9180497527122, 0
874, 660.6739696264267, 1
875, 661.4298895001411, 4
876, 662.1858093738556, 1
877, 662.94172924757, 1
878, 663.6976491212845, 3
879, 664.4535689949989, 2
880, 665.2094888687134, 1
881, 665.9654087424278, 2
882, 666.7213286161423, 0
883, 667.4772484898567, 3
884, 668.2331683635712, 1
885, 668.9890882372856, 5
886, 669.7450081110001, 1
887, 670.5009279847145, 3
888, 671.256847858429, 4
889, 672.0127677321434, 3
890, 672.7686876058578, 4
891, 673.5246074795723, 3
892, 674.2805273532867, 5
893, 675.0364472270012, 5
894, 675.7923671007156, 4
895, 676.5482869744301, 7
896, 677.3042068481445, 4
897, 678.060126721859, 2
898, 678.8160465955734, 7
899, 679.5719664692879, 5
900, 680.3278863430023, 3
901, 681.0838062167168, 7
902, 681.8397260904312, 5
903, 682.5956459641457, 3
904, 683.3515658378601, 4
905, 684.1074857115746, 1
906, 684.863405585289, 2
907, 685.6193254590034, 5
908, 686.3752453327179, 5
909, 687.1311652064323, 3
910, 687.8870850801468, 6
911, 688.6430049538612, 6
912, 689.3989248275757, 9
913, 690.1548447012901, 3
914, 690.9107645750046, 3
915, 691.666684448719, 3
916, 692.4226043224335, 3
917, 693.1785241961479, 0
918, 693.9344440698624, 2
919, 694.6903639435768, 5
920, 695.4462838172913, 0
921, 696.2022036910057, 4
922, 696.9581235647202, 3
923, 697.7140434384346, 3
924, 698.469963312149, 3
925, 699.2258831858635, 2
926, 699.9818030595779, 2
927, 700.7377229332924, 1
928, 701.4936428070068, 3
929, 702.2495626807213, 4
930, 703.0054825544357, 1
931, 703.7614024281502, 2
932, 704.5173223018646, 1
933, 705.2732421755791, 3
934, 706.0291620492935, 2
935, 706.785081923008, 2
936, 707.5410017967224, 0
937, 708.2969216704369, 0
938, 709.0528415441513, 2
939, 709.8087614178658, 2
940, 710.5646812915802, 1
941, 711.3206011652946, 2
942, 712.0765210390091, 1
943, 712.8324409127235, 2
944, 713.588360786438, 2
945, 714.3442806601524, 0
946, 715.1002005338669, 1
947, 715.8561204075813, 1
948, 716.6120402812958, 0
949, 717.3679601550102, 1
950, 718.1238800287247, 0
951, 718.8797999024391, 0
952, 719.6357197761536, 0
953, 720.391639649868, 0
954, 721.1475595235825, 3
955, 721.9034793972969, 0
956, 722.6593992710114, 0
957, 723.4153191447258, 0
958, 724.1712390184402, 1
959, 724.9271588921547, 0
960, 725.6830787658691, 0
961, 726.4389986395836, 0
962, 727.194918513298, 0
963, 727.9508383870125, 3
964, 728.7067582607269, 1
965, 729.4626781344414, 0
966, 730.2185980081558, 2
967, 730.9745178818703, 1
968, 731.7304377555847, 1
969, 732.4863576292992, 1
970, 733.2422775030136, 1
971, 733.9981973767281, 1
972, 734.7541172504425, 0
973, 735.510037124157, 0
974, 736.2659569978714, 0
975, 737.0218768715858, 0
976, 737.7777967453003, 0
977, 738.5337166190147, 0
978, 739.2896364927292, 1
979, 740.0455563664436, 1
980, 740.8014762401581, 0
981, 741.5573961138725, 0
982, 742.313315987587, 1
983, 743.0692358613014, 0
984, 743.8251557350159, 0
985, 744.5810756087303, 0
986, 745.3369954824448, 0
987, 746.0929153561592, 1
988, 746.8488352298737, 0
989, 747.6047551035881, 0
990, 748.3606749773026, 1
991, 749.116594851017, 0
992, 749.8725147247314, 0
993, 750.6284345984459, 0
994, 751.3843544721603, 2
995, 752.1402743458748, 0
996, 752.8961942195892, 2
997, 753.6521140933037, 1
998, 754.4080339670181, 0
999, 755.1639538407326, 1
1000, 755.919873714447, 0
1001, 756.6757935881615, 0
1002, 757.4317134618759, 1
1003, 758.1876333355904, 3
1004, 758.9435532093048, 2
1005, 759.6994730830193, 0
1006, 760.4553929567337, 0
1007, 761.2113128304482, 2
1008, 761.9672327041626, 1
1009, 762.723152577877, 0
1010, 763.4790724515915, 0
1011, 764.2349923253059, 0
1012, 764.9909121990204, 0
1013, 765.7468320727348, 0
1014, 766.5027519464493, 0
1015, 767.2586718201637, 0
1016, 768.0145916938782, 0
1017, 768.7705115675926, 0
1018, 769.5264314413071, 0
1019, 770.2823513150215, 1
1020, 771.038271188736, 1
1021, 771.7941910624504, 1
1022, 772.5501109361649, 1
1023, 773.3060308098793, 1
1024, 774.0619506835938, 0
